Category,Rank_in_Category,Agent_or_Team,Brokerage,City,State,Metric,Metric_Value,Source,Source_URL,Luxury_Brokerage_Flag,Luxury_Market_Flag,Public_$2Mplus_Fit,Methodology_Notes
Medium Teams (6-10) - Sales Volume (2019),16,The Gavin | Doyle Team,Compass,New York City,NY,Sales Volume USD,"$184,774,300",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Sales Volume (2019),17,Joe Frazzano,Compass,Danville,CA,Sales Volume USD,"$181,540,632",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Sales Volume (2019),18,Casey Lesher,Coldwell Banker Realty,Newport Beach,CA,Sales Volume USD,"$177,244,651",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Sales Volume (2019),24,Caulfield Properties,Compass,Boston,MA,Sales Volume USD,"$162,596,225",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Sales Volume (2019),27,Hustis/Jovanovic,Compass,New York City,NY,Sales Volume USD,"$159,101,579",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Sales Volume (2019),30,Solomon Property Group,Douglas Elliman,Los Angeles,CA,Sales Volume USD,"$151,653,095",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Sales Volume (2019),31,Lauren Muss,Douglas Elliman,New York,NY,Sales Volume USD,"$149,262,112",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Sales Volume (2019),32,The Anderson-Ehrmann Team,Douglas Elliman,New York,NY,Sales Volume USD,"$148,224,346",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Sales Volume (2019),34,Erin Krueger Team,Compass,Nashville,TN,Sales Volume USD,"$145,220,377",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Sales Volume (2019),35,Sabrina Saltiel Team,Douglas Elliman,New York,NY,Sales Volume USD,"$144,470,956",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Sales Volume (2019),47,Rob & Brent Group TTR,Sotheby's International Realty,Washington,DC,Sales Volume USD,"$128,671,589",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Sales Volume (2019),50,The Goodhart Group,Compass,Alexandria,MD,Sales Volume USD,"$127,521,307",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Sales Volume (2019),61,Elmes Group,Compass,Fort Lauderdale,FL,Sales Volume USD,"$118,681,732",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Sales Volume (2019),63,Plus Real Estate Group,Compass,Beverly Hills,CA,Sales Volume USD,"$117,675,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Sales Volume (2019),66,Biega Kilgore Team,Compass,Boston,MA,Sales Volume USD,"$116,195,550",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Transaction Sides (2019),3,Erin Krueger Team,Compass,Nashville,TN,Transaction Sides,537.50,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Medium Teams (6-10) - Transaction Sides (2019),16,The Knox Team,Compass,Nashville,TN,Transaction Sides,377.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),1,The Sukenik | Glazer Team,Compass,New York City,NY,Sales Volume USD,"$633,262,065",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),3,The Mauricio Umansky Team,The Agency,Beverly Hills,CA,Sales Volume USD,"$553,908,582",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),4,James Harris & David Parnes,The Agency,Beverly Hills,CA,Sales Volume USD,"$392,295,574",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),5,Ruth Harle,Compass,Bellevue,WA,Sales Volume USD,"$329,744,650",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),9,Carrie Chiang / Janet Wang,The Corcoran Group,New York,NY,Sales Volume USD,"$261,565,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),11,CAIN Group,Pacific Sotheby's International Realty,Newport Beach,CA,Sales Volume USD,"$248,098,500",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),12,Hatvany Team,Compass,San Francisco,CA,Sales Volume USD,"$244,214,909",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),14,JonGrauman,The Agency,Beverly Hills,CA,Sales Volume USD,"$227,628,832",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),16,RonWynn,Compass,Santa Monica,CA,Sales Volume USD,"$221,618,761",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),25,Tye Stockton LIV,Sotheby's International Realty,Vail,CO,Sales Volume USD,"$195,038,375",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),27,Cindy Ambuehl,Compass,Santa Monica,CA,Sales Volume USD,"$178,364,593",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),32,Julian Johnston,The Corcoran Group,Miami Beach,FL,Sales Volume USD,"$165,855,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),35,Carl Gambino,Compass,Beverly Hills,CA,Sales Volume USD,"$160,108,089",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),36,Gregg Lynn Team,Sotheby's International Realty,San Francisco,CA,Sales Volume USD,"$155,267,716",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),40,The Shand Jaret Team,Berkshire Hathaway HomeServices Utah Properties,Park City,UT,Sales Volume USD,"$146,211,875",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),42,Patricia Dwyer,Compass,Burlingame,CA,Sales Volume USD,"$141,239,375",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),43,The Stein Team,Sotheby's International Realty,New York,NY,Sales Volume USD,"$140,511,998",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),48,Payton+Binnings Team,Compass,San Francisco,CA,Sales Volume USD,"$134,971,191",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),49,Sam Real,Engel & Völkers Beverly Hills,Beverly Hills,CA,Sales Volume USD,"$134,650,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),52,Rob Giem,Compass,Newport Beach,CA,Sales Volume USD,"$132,565,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),53,The Patterson Group TTR,Sotheby's International Realty,Alexandria,VA,Sales Volume USD,"$131,979,086",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),54,The Cotilla Luxury Team,Douglas Elliman,Boca Raton,FL,Sales Volume USD,"$131,867,734",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),57,Carmenate / Duchon,Douglas Elliman,Miami Beach,FL,Sales Volume USD,"$128,678,959",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),59,Richard Steinberg Team,Douglas Elliman,New York,NY,Sales Volume USD,"$127,386,370",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),62,Power of 4 Russ Lyon,Sotheby's International Realty,Scottsdale,AZ,Sales Volume USD,"$125,137,348",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),65,Krishnan Team,Compass,San Francisco,CA,Sales Volume USD,"$122,640,460",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,TRUE,High,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Sales Volume (2019),1,Ben Caballero HomesUSA.com,,Dallas,TX,Sales Volume USD,"$2,248,698,983",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Sales Volume (2019),2,Tracy Campion Campion and Company,,Boston,MA,Sales Volume USD,"$520,540,929",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Sales Volume (2019),4,Christian Angle Christian Angle Real Estate,,Palm Beach,FL,Sales Volume USD,"$403,238,308",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Sales Volume (2019),5,Stanley Lo Green Banker,,Burlingame,CA,Sales Volume USD,"$347,231,178",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Sales Volume (2019),6,David W. Roberts Royal Palm Properties,,Boca Raton,FL,Sales Volume USD,"$335,116,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Sales Volume (2019),9,Dora Puig Luxe Living Realty,,Miami Beach,FL,Sales Volume USD,"$257,050,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Sales Volume (2019),10,Jason Saphire www.EntryOnly.com,,Boston,MA,Sales Volume USD,"$219,379,579",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Sales Volume (2019),12,Shirley Gary,Engel & Völkers Buckhead Atlanta,Atlanta,GA,Sales Volume USD,"$175,400,344",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Sales Volume (2019),17,Kim Bibb Villa Real Estate,,Newport Beach,CA,Sales Volume USD,"$143,000,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Sales Volume (2019),19,Carol Sollak,Engel & Völkers Wellington,Wellington,FL,Sales Volume USD,"$124,336,500",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Transaction Sides (2019),1,Ben Caballero HomesUSA.com,,Dallas,TX,Transaction Sides,"5,778.00",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Transaction Sides (2019),5,Jason Saphire www.EntryOnly.com,,Boston,MA,Transaction Sides,612.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Transaction Sides (2019),7,Shirley Gary,Engel & Völkers Buckhead Atlanta,Atlanta,GA,Transaction Sides,446.50,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Transaction Sides (2019),11,Drew Martin,Coldwell Banker Town & Country,Moreno Valley,CA,Transaction Sides,287.25,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Individuals - Sales Volume (2019),7,Judy Citron,Compass,Menlo Park,CA,Sales Volume USD,"$266,133,150",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Individuals - Sales Volume (2019),9,Deborah Rieders,The Corcoran Group,Brooklyn,NY,Sales Volume USD,"$245,470,385",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Individuals - Sales Volume (2019),10,Tim Davis,The Corcoran Group,Southampton,NY,Sales Volume USD,"$237,245,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Individuals - Sales Volume (2019),12,Billy McNair,Compass,Menlo Park,CA,Sales Volume USD,"$227,812,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Individuals - Sales Volume (2019),20,Tracy McLaughlin,The Agency,Larkspur,CA,Sales Volume USD,"$176,428,400",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Individuals - Sales Volume (2019),22,Darlene Streit,Sotheby's International Realty,Santa Fe,NM,Sales Volume USD,"$171,584,760",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Individuals - Sales Volume (2019),23,Kevin Gioia SoldBot,,San Diego,CA,Sales Volume USD,"$165,421,115",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Individuals - Sales Volume (2019),25,Wynette Medders,Coldwell Banker Six Rivers Real Estate,Fortuna,CA,Sales Volume USD,"$160,903,402",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Individuals - Sales Volume (2019),27,Kathryn Alphas Richlen,Coldwell Banker Realty,Weston,MA,Sales Volume USD,"$155,476,791",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Individuals - Sales Volume (2019),29,Matt Menard Austin Real Estate Experts,,Austin,TX,Sales Volume USD,"$151,344,149",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Individuals - Sales Volume (2019),30,Hugh Cornish,Coldwell Banker Realty,Menlo Park,CA,Sales Volume USD,"$148,522,099",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
